hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7966.18, -120.015, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7966.1, -120.015, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7966.19, -120.015, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7966.18, -120.015, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7966.2, -120.015, 0, 0, 0, 0, 0, 0
1, 0.00000, 7966.18, -120.015, 0, 0, 0, 0, 0, 0
1, 600.00000, 7966.1, -120.016, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7966.18, -120.015, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7966.25, -120.015, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7966.2, -120.015, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7966.2, -120.015, 0, 0, 0, 0, 0, 0
2, 0.00000, 7966.24, -120.014, 0, 0, 0, 0, 0, 0
2, 600.00000, 7966.14, -120.015, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7966.05, -120.015, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7965.99, -120.015, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7966.15, -120.013, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7966.25, -120.014, 0, 0, 0, 0, 0, 0
3, 0.00000, 7966.13, -120.015, 0, 0, 0, 0, 0, 0
3, 600.00000, 7966.17, -120.014, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7966.21, -120.014, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7966.12, -120.014, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7966.08, -120.015, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7966.1, -120.015, 0, 0, 0, 0, 0, 0
4, 0.00000, 7966.16, -120.014, 0, 0, 0, 0, 0, 0
4, 600.00000, 7966.25, -120.014, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7966.24, -120.015, 0, 0, 0, 0, 0, 0
4, 1800.00000, 7966.18, -120.014, 0, 0, 0, 0, 0, 0
4, 2400.00000, 7966.18, -120.014, 0, 0, 0, 0, 0, 0
4, 3000.00000, 7966.16, -120.014, 0, 0, 0, 0, 0, 0
5, 0.00000, 7966.28, -120.014, 0, 0, 0, 0, 0, 0
5, 600.00000, 7966.06, -120.015, 0, 0, 0, 0, 0, 0
5, 1200.00000, 7966.2, -120.014, 0, 0, 0, 0, 0, 0
5, 1800.00000, 7966.39, -120.014, 0, 0, 0, 0, 0, 0
5, 2400.00000, 7966.29, -120.015, 0, 0, 0, 0, 0, 0
5, 3000.00000, 7966.28, -120.014, 0, 0, 0, 0, 0, 0
6, 0.00000, 7966.29, -120.014, 0, 0, 0, 0, 0, 0
6, 600.00000, 7966.22, -120.015, 0, 0, 0, 0, 0, 0
6, 1200.00000, 7966.31, -120.014, 0, 0, 0, 0, 0, 0
6, 1800.00000, 7966.23, -120.013, 0, 0, 0, 0, 0, 0
6, 2400.00000, 7966.36, -120.013, 0, 0, 0, 0, 0, 0
6, 3000.00000, 7966.47, -120.014, 0, 0, 0, 0, 0, 0
7, 0.00000, 7966.39, -120.014, 0, 0, 0, 0, 0, 0
7, 600.00000, 7966.22, -120.014, 0, 0, 0, 0, 0, 0
7, 1200.00000, 7966.71, -120.006, 0, 0, 0, 0, 0, 0
7, 1800.00000, 7964.5, -120.037, 0, 0, 0, 0, 0, 0
