hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7966.33, -120.014, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7966.26, -120.014, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7966.34, -120.014, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7966.34, -120.015, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7966.34, -120.014, 0, 0, 0, 0, 0, 0
1, 0.00000, 7966.32, -120.014, 0, 0, 0, 0, 0, 0
1, 600.00000, 7966.25, -120.015, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7966.32, -120.014, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7966.4, -120.014, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7966.35, -120.015, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7966.34, -120.014, 0, 0, 0, 0, 0, 0
2, 0.00000, 7966.38, -120.013, 0, 0, 0, 0, 0, 0
2, 600.00000, 7966.29, -120.014, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7966.21, -120.014, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7966.16, -120.014, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7966.31, -120.013, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7966.4, -120.013, 0, 0, 0, 0, 0, 0
3, 0.00000, 7966.3, -120.014, 0, 0, 0, 0, 0, 0
3, 600.00000, 7966.32, -120.013, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7966.35, -120.014, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7966.28, -120.014, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7966.24, -120.014, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7966.23, -120.014, 0, 0, 0, 0, 0, 0
4, 0.00000, 7966.3, -120.014, 0, 0, 0, 0, 0, 0
4, 600.00000, 7966.41, -120.013, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7966.39, -120.014, 0, 0, 0, 0, 0, 0
4, 1800.00000, 7966.32, -120.014, 0, 0, 0, 0, 0, 0
4, 2400.00000, 7966.33, -120.013, 0, 0, 0, 0, 0, 0
4, 3000.00000, 7966.31, -120.014, 0, 0, 0, 0, 0, 0
5, 0.00000, 7966.42, -120.014, 0, 0, 0, 0, 0, 0
5, 600.00000, 7966.23, -120.015, 0, 0, 0, 0, 0, 0
5, 1200.00000, 7966.36, -120.014, 0, 0, 0, 0, 0, 0
5, 1800.00000, 7966.53, -120.013, 0, 0, 0, 0, 0, 0
5, 2400.00000, 7966.44, -120.014, 0, 0, 0, 0, 0, 0
5, 3000.00000, 7966.42, -120.013, 0, 0, 0, 0, 0, 0
6, 0.00000, 7966.44, -120.013, 0, 0, 0, 0, 0, 0
6, 600.00000, 7966.38, -120.014, 0, 0, 0, 0, 0, 0
